,class,label,gloss
701,http://yago-knowledge.org/resource/wordnet_coil_103065424,spiral,a structure consisting of something wound in a continuous series of loops; 'a coil of rope'
702,http://yago-knowledge.org/resource/wordnet_coil_103065424,coil,a structure consisting of something wound in a continuous series of loops; 'a coil of rope'
703,http://yago-knowledge.org/resource/wordnet_coil_103065424,volute,a structure consisting of something wound in a continuous series of loops; 'a coil of rope'
704,http://yago-knowledge.org/resource/wordnet_drawbridge_103233744,lift bridge,a bridge that can be raised to block passage or to allow boats or ships to pass beneath it
705,http://yago-knowledge.org/resource/wordnet_drawbridge_103233744,drawbridge,a bridge that can be raised to block passage or to allow boats or ships to pass beneath it
706,http://yago-knowledge.org/resource/wordnet_empire_108557482,imperium,the domain ruled by an emperor or empress; the region over which imperial dominion is exercised
707,http://yago-knowledge.org/resource/wordnet_empire_108557482,empire,the domain ruled by an emperor or empress; the region over which imperial dominion is exercised
708,http://yago-knowledge.org/resource/wordnet_brewery_102897237,brewery,a plant where beer is brewed by fermentation
709,http://yago-knowledge.org/resource/wordnet_center_108523483,heart,an area that is approximately central within some larger region; 'it is in the center of town'; 'they ran forward into the heart of the struggle'; 'they were in the eye of the storm'
710,http://yago-knowledge.org/resource/wordnet_center_108523483,center,an area that is approximately central within some larger region; 'it is in the center of town'; 'they ran forward into the heart of the struggle'; 'they were in the eye of the storm'
711,http://yago-knowledge.org/resource/wordnet_center_108523483,centre,an area that is approximately central within some larger region; 'it is in the center of town'; 'they ran forward into the heart of the struggle'; 'they were in the eye of the storm'
712,http://yago-knowledge.org/resource/wordnet_center_108523483,eye,an area that is approximately central within some larger region; 'it is in the center of town'; 'they ran forward into the heart of the struggle'; 'they were in the eye of the storm'
713,http://yago-knowledge.org/resource/wordnet_center_108523483,middle,an area that is approximately central within some larger region; 'it is in the center of town'; 'they ran forward into the heart of the struggle'; 'they were in the eye of the storm'
714,http://yago-knowledge.org/resource/wordnet_coalfield_108659663,coalfield,a region where there is coal underground
715,http://yago-knowledge.org/resource/wordnet_shore_109433442,shore,the land along the edge of a body of water
716,http://yago-knowledge.org/resource/wordnet_shop_104202417,store,a mercantile establishment for the retail sale of goods or services; 'he bought it at a shop on Cape Cod'
717,http://yago-knowledge.org/resource/wordnet_shop_104202417,shop,a mercantile establishment for the retail sale of goods or services; 'he bought it at a shop on Cape Cod'
718,http://yago-knowledge.org/resource/wordnet_watershed_108679369,water parting,a ridge of land that separates two adjacent river systems
719,http://yago-knowledge.org/resource/wordnet_watershed_108679369,divide,a ridge of land that separates two adjacent river systems
720,http://yago-knowledge.org/resource/wordnet_watershed_108679369,watershed,a ridge of land that separates two adjacent river systems
721,http://yago-knowledge.org/resource/wordnet_ravine_109405787,ravine,a deep narrow steep-sided valley (especially one formed by running water)
722,http://yago-knowledge.org/resource/wordnet_junction_103605722,junction,the place where two or more things come together
723,http://yago-knowledge.org/resource/wordnet_salon_104131208,salon,a shop where hairdressers and beauticians work
724,http://yago-knowledge.org/resource/wordnet_salon_104131208,beauty salon,a shop where hairdressers and beauticians work
725,http://yago-knowledge.org/resource/wordnet_salon_104131208,beauty shop,a shop where hairdressers and beauticians work
726,http://yago-knowledge.org/resource/wordnet_salon_104131208,beauty parlour,a shop where hairdressers and beauticians work
727,http://yago-knowledge.org/resource/wordnet_salon_104131208,beauty parlor,a shop where hairdressers and beauticians work
728,http://yago-knowledge.org/resource/wordnet_museum_103800563,museum,a depository for collecting and displaying objects having scientific or historical or artistic value
729,http://yago-knowledge.org/resource/wordnet_mesa_109351905,table,flat tableland with steep edges; 'the tribe was relatively safe on the mesa but they had to descend into the valley for water'
730,http://yago-knowledge.org/resource/wordnet_mesa_109351905,mesa,flat tableland with steep edges; 'the tribe was relatively safe on the mesa but they had to descend into the valley for water'
731,http://yago-knowledge.org/resource/wordnet_vicinity_108641113,neighborhood,a surrounding or nearby region; 'the plane crashed in the vicinity of Asheville'; 'it is a rugged locality'; 'he always blames someone else in the immediate neighborhood'; 'I will drop in on you the next time I am in this neck of the woods'
732,http://yago-knowledge.org/resource/wordnet_vicinity_108641113,neck of the woods,a surrounding or nearby region; 'the plane crashed in the vicinity of Asheville'; 'it is a rugged locality'; 'he always blames someone else in the immediate neighborhood'; 'I will drop in on you the next time I am in this neck of the woods'
733,http://yago-knowledge.org/resource/wordnet_vicinity_108641113,neighbourhood,a surrounding or nearby region; 'the plane crashed in the vicinity of Asheville'; 'it is a rugged locality'; 'he always blames someone else in the immediate neighborhood'; 'I will drop in on you the next time I am in this neck of the woods'
734,http://yago-knowledge.org/resource/wordnet_vicinity_108641113,locality,a surrounding or nearby region; 'the plane crashed in the vicinity of Asheville'; 'it is a rugged locality'; 'he always blames someone else in the immediate neighborhood'; 'I will drop in on you the next time I am in this neck of the woods'
735,http://yago-knowledge.org/resource/wordnet_vicinity_108641113,vicinity,a surrounding or nearby region; 'the plane crashed in the vicinity of Asheville'; 'it is a rugged locality'; 'he always blames someone else in the immediate neighborhood'; 'I will drop in on you the next time I am in this neck of the woods'
736,http://yago-knowledge.org/resource/wordnet_swamp_109452395,swamp,low land that is seasonally flooded; has more woody plants than a marsh and better drainage than a bog
737,http://yago-knowledge.org/resource/wordnet_swamp_109452395,swampland,low land that is seasonally flooded; has more woody plants than a marsh and better drainage than a bog
738,http://yago-knowledge.org/resource/wordnet_urban_area_108675967,urban area,a geographical area constituting a city or town
739,http://yago-knowledge.org/resource/wordnet_urban_area_108675967,populated area,a geographical area constituting a city or town
740,http://yago-knowledge.org/resource/wordnet_battlefield_108506641,field,a region where a battle is being (or has been) fought; 'they made a tour of Civil War battlefields'
741,http://yago-knowledge.org/resource/wordnet_battlefield_108506641,battlefield,a region where a battle is being (or has been) fought; 'they made a tour of Civil War battlefields'
742,http://yago-knowledge.org/resource/wordnet_battlefield_108506641,battleground,a region where a battle is being (or has been) fought; 'they made a tour of Civil War battlefields'
743,http://yago-knowledge.org/resource/wordnet_battlefield_108506641,field of honor,a region where a battle is being (or has been) fought; 'they made a tour of Civil War battlefields'
744,http://yago-knowledge.org/resource/wordnet_battlefield_108506641,field of battle,a region where a battle is being (or has been) fought; 'they made a tour of Civil War battlefields'
745,http://yago-knowledge.org/resource/wordnet_byway_102930645,byway,a side road little traveled (as in the countryside)
746,http://yago-knowledge.org/resource/wordnet_byway_102930645,bypath,a side road little traveled (as in the countryside)
747,http://yago-knowledge.org/resource/wordnet_byway_102930645,byroad,a side road little traveled (as in the countryside)
748,http://yago-knowledge.org/resource/wordnet_top_108663860,top,the upper part of anything; 'the mower cuts off the tops of the grass'; 'the title should be written at the top of the first page'
749,http://yago-knowledge.org/resource/wordnet_office_103841666,office,place of business where professional or clerical duties are performed; 'he rented an office in the new building'
750,http://yago-knowledge.org/resource/wordnet_office_103841666,business office,place of business where professional or clerical duties are performed; 'he rented an office in the new building'
751,http://yago-knowledge.org/resource/wordnet_textile_mill_104417361,textile mill,a factory for making textiles
752,http://yago-knowledge.org/resource/wordnet_microbrewery_103758992,microbrewery,a small brewery; consumption of the product is mainly elsewhere
753,http://yago-knowledge.org/resource/wordnet_turnpike_104501127,turnpike,(from 16th to 19th centuries) gates set across a road to prevent passage until a toll had been paid
754,http://yago-knowledge.org/resource/wordnet_distributary_109267602,distributary,a branch of a river that flows away from the main stream and does not rejoin it
755,http://yago-knowledge.org/resource/wordnet_water_gap_109475716,water gap,a pass in a mountain ridge through which a stream flows
756,http://yago-knowledge.org/resource/wordnet_town_108665504,town,an urban area with a fixed boundary that is smaller than a city; 'they drive through town on their way to work'
757,http://yago-knowledge.org/resource/wordnet_auditorium_102758134,auditorium,the area of a theater or concert hall where the audience sits
758,http://yago-knowledge.org/resource/wordnet_camp_102945813,camp,shelter for persons displaced by war or political oppression or for religious beliefs
759,http://yago-knowledge.org/resource/wordnet_camp_102945813,refugee camp,shelter for persons displaced by war or political oppression or for religious beliefs
760,http://yago-knowledge.org/resource/wordnet_ridge_109409512,ridge,a long narrow natural elevation or striation
761,http://yago-knowledge.org/resource/wordnet_power_station_103996655,power station,an electrical generating station
762,http://yago-knowledge.org/resource/wordnet_power_station_103996655,powerhouse,an electrical generating station
763,http://yago-knowledge.org/resource/wordnet_power_station_103996655,power plant,an electrical generating station
764,http://yago-knowledge.org/resource/wordnet_body_of_water_109225146,water,the part of the earth's surface covered with water (such as a river or lake or ocean); 'they invaded our territorial waters'; 'they were sitting by the water's edge'
765,http://yago-knowledge.org/resource/wordnet_body_of_water_109225146,body of water,the part of the earth's surface covered with water (such as a river or lake or ocean); 'they invaded our territorial waters'; 'they were sitting by the water's edge'
766,http://yago-knowledge.org/resource/wordnet_science_museum_104147364,science museum,a museum that collects and displays objects having scientific interest
767,http://yago-knowledge.org/resource/wordnet_seaway_104163364,ship route,a lane at sea that is a regularly used route for vessels
768,http://yago-knowledge.org/resource/wordnet_seaway_104163364,trade route,a lane at sea that is a regularly used route for vessels
769,http://yago-knowledge.org/resource/wordnet_seaway_104163364,sea lane,a lane at sea that is a regularly used route for vessels
770,http://yago-knowledge.org/resource/wordnet_seaway_104163364,seaway,a lane at sea that is a regularly used route for vessels
771,http://yago-knowledge.org/resource/wordnet_structure_104341686,structure,a thing constructed; a complex entity constructed of many parts; 'the structure consisted of a series of arches'; 'she wore her hair in an amazing construction of whirls and ribbons'
772,http://yago-knowledge.org/resource/wordnet_structure_104341686,construction,a thing constructed; a complex entity constructed of many parts; 'the structure consisted of a series of arches'; 'she wore her hair in an amazing construction of whirls and ribbons'
773,http://yago-knowledge.org/resource/wordnet_grove_103463832,woodlet,garden consisting of a small cultivated wood without undergrowth
774,http://yago-knowledge.org/resource/wordnet_grove_103463832,orchard,garden consisting of a small cultivated wood without undergrowth
775,http://yago-knowledge.org/resource/wordnet_grove_103463832,grove,garden consisting of a small cultivated wood without undergrowth
776,http://yago-knowledge.org/resource/wordnet_grove_103463832,plantation,garden consisting of a small cultivated wood without undergrowth
777,http://yago-knowledge.org/resource/wordnet_sheet_109432060,sheet,any broad thin expanse or surface; 'a sheet of ice'
778,http://yago-knowledge.org/resource/wordnet_amusement_park_108494231,amusement park,a commercially operated park with stalls and shows for amusement
779,http://yago-knowledge.org/resource/wordnet_amusement_park_108494231,pleasure ground,a commercially operated park with stalls and shows for amusement
780,http://yago-knowledge.org/resource/wordnet_amusement_park_108494231,funfair,a commercially operated park with stalls and shows for amusement
781,http://yago-knowledge.org/resource/wordnet_tower_104460130,tower,a structure taller than its diameter; can stand alone or be attached to a larger building
782,http://yago-knowledge.org/resource/wordnet_truss_bridge_104492749,truss bridge,a bridge supported by trusses
783,http://yago-knowledge.org/resource/wordnet_drugstore_103249342,pharmacy,a retail shop where medicine and other articles are sold
784,http://yago-knowledge.org/resource/wordnet_drugstore_103249342,chemist's,a retail shop where medicine and other articles are sold
785,http://yago-knowledge.org/resource/wordnet_drugstore_103249342,drugstore,a retail shop where medicine and other articles are sold
786,http://yago-knowledge.org/resource/wordnet_drugstore_103249342,apothecary's shop,a retail shop where medicine and other articles are sold
787,http://yago-knowledge.org/resource/wordnet_drugstore_103249342,chemist's shop,a retail shop where medicine and other articles are sold
788,http://yago-knowledge.org/resource/wordnet_concert_hall_103086580,concert hall,a hall where concerts are given
789,http://yago-knowledge.org/resource/wordnet_gorge_109290444,gorge,a deep ravine (usually with a river running through it)
790,http://yago-knowledge.org/resource/wordnet_river_basin_108518940,river basin,the entire geographical area drained by a river and its tributaries; an area characterized by all runoff being conveyed to the same outlet; 'flood control in the Missouri basin'
791,http://yago-knowledge.org/resource/wordnet_river_basin_108518940,basin,the entire geographical area drained by a river and its tributaries; an area characterized by all runoff being conveyed to the same outlet; 'flood control in the Missouri basin'
792,http://yago-knowledge.org/resource/wordnet_river_basin_108518940,catchment area,the entire geographical area drained by a river and its tributaries; an area characterized by all runoff being conveyed to the same outlet; 'flood control in the Missouri basin'
793,http://yago-knowledge.org/resource/wordnet_river_basin_108518940,catchment basin,the entire geographical area drained by a river and its tributaries; an area characterized by all runoff being conveyed to the same outlet; 'flood control in the Missouri basin'
794,http://yago-knowledge.org/resource/wordnet_river_basin_108518940,drainage area,the entire geographical area drained by a river and its tributaries; an area characterized by all runoff being conveyed to the same outlet; 'flood control in the Missouri basin'
795,http://yago-knowledge.org/resource/wordnet_river_basin_108518940,watershed,the entire geographical area drained by a river and its tributaries; an area characterized by all runoff being conveyed to the same outlet; 'flood control in the Missouri basin'
796,http://yago-knowledge.org/resource/wordnet_river_basin_108518940,drainage basin,the entire geographical area drained by a river and its tributaries; an area characterized by all runoff being conveyed to the same outlet; 'flood control in the Missouri basin'
797,http://yago-knowledge.org/resource/wordnet_ballroom_102783324,ballroom,large room used mainly for dancing
798,http://yago-knowledge.org/resource/wordnet_ballroom_102783324,dance palace,large room used mainly for dancing
799,http://yago-knowledge.org/resource/wordnet_ballroom_102783324,dance hall,large room used mainly for dancing
800,http://yago-knowledge.org/resource/wordnet_turnpike_104501018,turnpike,an expressway on which tolls are collected
801,http://yago-knowledge.org/resource/wordnet_turnpike_104501018,toll road,an expressway on which tolls are collected
802,http://yago-knowledge.org/resource/wordnet_country_store_103119203,country store,a retail store serving a sparsely populated region; usually stocked with a wide variety of merchandise
803,http://yago-knowledge.org/resource/wordnet_country_store_103119203,general store,a retail store serving a sparsely populated region; usually stocked with a wide variety of merchandise
804,http://yago-knowledge.org/resource/wordnet_country_store_103119203,trading post,a retail store serving a sparsely populated region; usually stocked with a wide variety of merchandise
805,http://yago-knowledge.org/resource/wordnet_front_108573472,front end,the side that is forward or prominent
806,http://yago-knowledge.org/resource/wordnet_front_108573472,front,the side that is forward or prominent
807,http://yago-knowledge.org/resource/wordnet_front_108573472,forepart,the side that is forward or prominent
808,http://yago-knowledge.org/resource/wordnet_orbit_108612049,orbit,the (usually elliptical) path described by one celestial body in its revolution about another; 'he plotted the orbit of the moon'
809,http://yago-knowledge.org/resource/wordnet_orbit_108612049,celestial orbit,the (usually elliptical) path described by one celestial body in its revolution about another; 'he plotted the orbit of the moon'
810,http://yago-knowledge.org/resource/wordnet_housing_estate_108549733,housing estate,a residential area where the houses were all planned and built at the same time
811,http://yago-knowledge.org/resource/wordnet_fishery_103350880,piscary,a workplace where fish are caught and processed and sold
812,http://yago-knowledge.org/resource/wordnet_fishery_103350880,fishery,a workplace where fish are caught and processed and sold
813,http://yago-knowledge.org/resource/wordnet_cannery_102950018,cannery,a factory where food is canned
814,http://yago-knowledge.org/resource/wordnet_slum_108651832,slum,a district of a city marked by poverty and inferior living conditions
815,http://yago-knowledge.org/resource/wordnet_slum_108651832,slum area,a district of a city marked by poverty and inferior living conditions
816,http://yago-knowledge.org/resource/wordnet_cape_109233715,cape,a strip of land projecting into a body of water
817,http://yago-knowledge.org/resource/wordnet_cape_109233715,ness,a strip of land projecting into a body of water
818,http://yago-knowledge.org/resource/wordnet_memorial_103743902,memorial,a structure erected to commemorate persons or events
819,http://yago-knowledge.org/resource/wordnet_memorial_103743902,monument,a structure erected to commemorate persons or events
820,http://yago-knowledge.org/resource/wordnet_lake_109328904,lake,a body of (usually fresh) water surrounded by land
821,http://yago-knowledge.org/resource/wordnet_garden_103417345,garden,a plot of ground where plants are cultivated
822,http://yago-knowledge.org/resource/wordnet_enterprise_zone_108690665,enterprise zone,a city district where development receives special tax advantages
823,http://yago-knowledge.org/resource/wordnet_bathroom_102807731,bathroom,a room (as in a residence) containing a bathtub or shower and usually a washbasin and toilet
824,http://yago-knowledge.org/resource/wordnet_bathroom_102807731,bath,a room (as in a residence) containing a bathtub or shower and usually a washbasin and toilet
825,http://yago-knowledge.org/resource/wordnet_gulf_109296121,gulf,an arm of a sea or ocean partly enclosed by land; larger than a bay
826,http://yago-knowledge.org/resource/wordnet_finish_108567877,destination,the place designated as the end (as of a race or journey); 'a crowd assembled at the finish'; 'he was nearly exhausted as their destination came into view'
827,http://yago-knowledge.org/resource/wordnet_finish_108567877,finish,the place designated as the end (as of a race or journey); 'a crowd assembled at the finish'; 'he was nearly exhausted as their destination came into view'
828,http://yago-knowledge.org/resource/wordnet_finish_108567877,goal,the place designated as the end (as of a race or journey); 'a crowd assembled at the finish'; 'he was nearly exhausted as their destination came into view'
829,http://yago-knowledge.org/resource/wordnet_brook_109229409,creek,a natural stream of water smaller than a river (and often a tributary of a river); 'the creek dried up every summer'
830,http://yago-knowledge.org/resource/wordnet_brook_109229409,brook,a natural stream of water smaller than a river (and often a tributary of a river); 'the creek dried up every summer'
831,http://yago-knowledge.org/resource/wordnet_lookout_103688943,observation tower,a structure commanding a wide view of its surroundings
832,http://yago-knowledge.org/resource/wordnet_lookout_103688943,lookout,a structure commanding a wide view of its surroundings
833,http://yago-knowledge.org/resource/wordnet_lookout_103688943,observatory,a structure commanding a wide view of its surroundings
834,http://yago-knowledge.org/resource/wordnet_lookout_103688943,lookout station,a structure commanding a wide view of its surroundings
835,http://yago-knowledge.org/resource/wordnet_volcanic_crater_109472413,crater,a bowl-shaped geological formation at the top of a volcano
836,http://yago-knowledge.org/resource/wordnet_volcanic_crater_109472413,volcanic crater,a bowl-shaped geological formation at the top of a volcano
837,http://yago-knowledge.org/resource/wordnet_lab_103629986,research lab,a workplace for the conduct of scientific research
838,http://yago-knowledge.org/resource/wordnet_lab_103629986,science laboratory,a workplace for the conduct of scientific research
839,http://yago-knowledge.org/resource/wordnet_lab_103629986,science lab,a workplace for the conduct of scientific research
840,http://yago-knowledge.org/resource/wordnet_lab_103629986,lab,a workplace for the conduct of scientific research
841,http://yago-knowledge.org/resource/wordnet_lab_103629986,research laboratory,a workplace for the conduct of scientific research
842,http://yago-knowledge.org/resource/wordnet_lab_103629986,laboratory,a workplace for the conduct of scientific research
843,http://yago-knowledge.org/resource/wordnet_oilfield_108659861,oilfield,a region rich in petroleum deposits (especially one with producing oil wells)
844,http://yago-knowledge.org/resource/wordnet_housing_project_108549911,housing project,a housing development that is publicly funded and administered for low-income families
845,http://yago-knowledge.org/resource/wordnet_housing_project_108549911,public housing,a housing development that is publicly funded and administered for low-income families
846,http://yago-knowledge.org/resource/wordnet_heronry_108583455,heronry,a breeding ground for herons; a heron rookery
847,http://yago-knowledge.org/resource/wordnet_capital_108518505,capital,a seat of government
848,http://yago-knowledge.org/resource/wordnet_congressional_district_108542884,congressional district,a territorial division of a state; entitled to elect one member to the United States House of Representatives
849,http://yago-knowledge.org/resource/wordnet_electrical_system_103270579,electrical plant,utility that provides electricity
850,http://yago-knowledge.org/resource/wordnet_electrical_system_103270579,electrical system,utility that provides electricity
851,http://yago-knowledge.org/resource/wordnet_national_park_108600992,national park,a tract of land declared by the national government to be public property
852,http://yago-knowledge.org/resource/wordnet_interstate_103581354,interstate highway,one of the system of highways linking major cities in the 48 contiguous states of the United States
853,http://yago-knowledge.org/resource/wordnet_interstate_103581354,interstate,one of the system of highways linking major cities in the 48 contiguous states of the United States
854,http://yago-knowledge.org/resource/wordnet_manifold_103717750,manifold,a pipe that has several lateral outlets to or from other pipes
855,http://yago-knowledge.org/resource/wordnet_bastion_102806088,bastion,a stronghold into which people could go for shelter during a battle
856,http://yago-knowledge.org/resource/wordnet_bastion_102806088,citadel,a stronghold into which people could go for shelter during a battle
857,http://yago-knowledge.org/resource/wordnet_planned_community_108553887,planned community,a residential district that is planned for a certain class of residents
858,http://yago-knowledge.org/resource/wordnet_labor_camp_103630849,labour camp,a penal institution for political prisoners who are used as forced labor
859,http://yago-knowledge.org/resource/wordnet_labor_camp_103630849,labor camp,a penal institution for political prisoners who are used as forced labor
860,http://yago-knowledge.org/resource/wordnet_formal_garden_103384706,formal garden,a garden laid out on regular lines with plants arranged in symmetrical locations or in geometrical designs
861,http://yago-knowledge.org/resource/wordnet_window_104587648,window,a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air
862,http://yago-knowledge.org/resource/wordnet_waterway_109476331,waterway,a navigable body of water
863,http://yago-knowledge.org/resource/wordnet_oasis_108506496,oasis,a fertile tract in a desert (where the water table approaches the surface)
864,http://yago-knowledge.org/resource/wordnet_coral_reef_109256479,coral reef,a reef consisting of coral consolidated into limestone
865,http://yago-knowledge.org/resource/wordnet_amusement_arcade_102706806,amusement arcade,an arcade featuring coin-operated game machines
866,http://yago-knowledge.org/resource/wordnet_hovel_103547054,hovel,small crude shelter used as a dwelling
867,http://yago-knowledge.org/resource/wordnet_hovel_103547054,hutch,small crude shelter used as a dwelling
868,http://yago-knowledge.org/resource/wordnet_hovel_103547054,hut,small crude shelter used as a dwelling
869,http://yago-knowledge.org/resource/wordnet_hovel_103547054,shack,small crude shelter used as a dwelling
870,http://yago-knowledge.org/resource/wordnet_hovel_103547054,shanty,small crude shelter used as a dwelling
871,http://yago-knowledge.org/resource/wordnet_highway_103519981,highway,a major road for any form of motor transport
872,http://yago-knowledge.org/resource/wordnet_highway_103519981,main road,a major road for any form of motor transport
873,http://yago-knowledge.org/resource/wordnet_chimney_103017428,chimney,a vertical flue that provides a path through which smoke from a fire is carried away through the wall or roof of a building
874,http://yago-knowledge.org/resource/wordnet_rose_garden_104109599,rose garden,a garden for growing roses
875,http://yago-knowledge.org/resource/wordnet_archipelago_109203827,archipelago,a group of many islands in a large body of water
876,http://yago-knowledge.org/resource/wordnet_grassland_108598301,grassland,land where grass or grasslike vegetation grows and is the dominant form of plant life
877,http://yago-knowledge.org/resource/wordnet_bullpen_102917742,detention cell,a large cell where prisoners (people awaiting trial or sentence or refugees or illegal immigrants) are confined together temporarily
878,http://yago-knowledge.org/resource/wordnet_bullpen_102917742,detention centre,a large cell where prisoners (people awaiting trial or sentence or refugees or illegal immigrants) are confined together temporarily
879,http://yago-knowledge.org/resource/wordnet_bullpen_102917742,bullpen,a large cell where prisoners (people awaiting trial or sentence or refugees or illegal immigrants) are confined together temporarily
880,http://yago-knowledge.org/resource/wordnet_hayfield_108570634,meadow,a field where grass or alfalfa are grown to be made into hay
881,http://yago-knowledge.org/resource/wordnet_hayfield_108570634,hayfield,a field where grass or alfalfa are grown to be made into hay
882,http://yago-knowledge.org/resource/wordnet_residence_108558963,abode,any address at which you dwell more than temporarily; 'a person can have several residences'
883,http://yago-knowledge.org/resource/wordnet_residence_108558963,residence,any address at which you dwell more than temporarily; 'a person can have several residences'
884,http://yago-knowledge.org/resource/wordnet_geographical_area_108574314,geographic area,a demarcated area of the Earth
885,http://yago-knowledge.org/resource/wordnet_geographical_area_108574314,geographical region,a demarcated area of the Earth
886,http://yago-knowledge.org/resource/wordnet_geographical_area_108574314,geographical area,a demarcated area of the Earth
887,http://yago-knowledge.org/resource/wordnet_geographical_area_108574314,geographic region,a demarcated area of the Earth
888,http://yago-knowledge.org/resource/wordnet_new_town_108626522,new town,a planned urban community created in a rural or undeveloped area and designed to be self-sufficient with its own housing and education and commerce and recreation
889,http://yago-knowledge.org/resource/wordnet_sidewalk_104215402,pavement,walk consisting of a paved area for pedestrians; usually beside a street or roadway
890,http://yago-knowledge.org/resource/wordnet_sidewalk_104215402,sidewalk,walk consisting of a paved area for pedestrians; usually beside a street or roadway
891,http://yago-knowledge.org/resource/wordnet_desert_108505573,desert,arid land with little or no vegetation
892,http://yago-knowledge.org/resource/wordnet_public_transit_104018951,public transit,a public transportation system for moving passengers
893,http://yago-knowledge.org/resource/wordnet_dig_108550076,dig,the site of an archeological exploration; 'they set up camp next to the dig'
894,http://yago-knowledge.org/resource/wordnet_dig_108550076,excavation,the site of an archeological exploration; 'they set up camp next to the dig'
895,http://yago-knowledge.org/resource/wordnet_dig_108550076,archeological site,the site of an archeological exploration; 'they set up camp next to the dig'
896,http://yago-knowledge.org/resource/wordnet_television_station_104406350,television station,station for the production and transmission of television broadcasts
897,http://yago-knowledge.org/resource/wordnet_airdock_102687821,repair shed,a large structure at an airport where aircraft can be stored and maintained
898,http://yago-knowledge.org/resource/wordnet_airdock_102687821,airdock,a large structure at an airport where aircraft can be stored and maintained
899,http://yago-knowledge.org/resource/wordnet_airdock_102687821,hangar,a large structure at an airport where aircraft can be stored and maintained
900,http://yago-knowledge.org/resource/wordnet_winery_104592465,winery,distillery where wine is made
901,http://yago-knowledge.org/resource/wordnet_winery_104592465,wine maker,distillery where wine is made
902,http://yago-knowledge.org/resource/wordnet_salt_marsh_109420794,salt marsh,low-lying wet land that is frequently flooded with saltwater
903,http://yago-knowledge.org/resource/wordnet_angle_113887509,angle,the space between two lines or planes that intersect; the inclination of one line to another; measured in degrees or radians
904,http://yago-knowledge.org/resource/wordnet_lunar_crater_109344324,lunar crater,a crater on the Earth's Moon
905,http://yago-knowledge.org/resource/wordnet_cove_109257761,cove,a small inlet
906,http://yago-knowledge.org/resource/wordnet_outline_108612786,lineation,the line that appears to bound an object
907,http://yago-knowledge.org/resource/wordnet_outline_108612786,outline,the line that appears to bound an object
908,http://yago-knowledge.org/resource/wordnet_interchange_103577818,interchange,a junction of highways on different levels that permits traffic to move from one to another without crossing traffic streams
909,http://yago-knowledge.org/resource/wordnet_furnace_103404449,furnace,"an enclosed chamber in which heat is produced to heat buildings, destroy refuse, smelt or refine ores, etc."
910,http://yago-knowledge.org/resource/wordnet_terminal_104412901,terminal,station where transport vehicles load or unload passengers or goods
911,http://yago-knowledge.org/resource/wordnet_terminal_104412901,terminus,station where transport vehicles load or unload passengers or goods
912,http://yago-knowledge.org/resource/wordnet_terminal_104412901,depot,station where transport vehicles load or unload passengers or goods
913,http://yago-knowledge.org/resource/wordnet_gallery_103412058,gallery,a room or series of rooms where works of art are exhibited
914,http://yago-knowledge.org/resource/wordnet_gallery_103412058,art gallery,a room or series of rooms where works of art are exhibited
915,http://yago-knowledge.org/resource/wordnet_gallery_103412058,picture gallery,a room or series of rooms where works of art are exhibited
916,http://yago-knowledge.org/resource/wordnet_plain_109393605,field,extensive tract of level open land; 'they emerged from the woods onto a vast open plain'; 'he longed for the fields of his youth'
917,http://yago-knowledge.org/resource/wordnet_plain_109393605,plain,extensive tract of level open land; 'they emerged from the woods onto a vast open plain'; 'he longed for the fields of his youth'
918,http://yago-knowledge.org/resource/wordnet_plain_109393605,champaign,extensive tract of level open land; 'they emerged from the woods onto a vast open plain'; 'he longed for the fields of his youth'
919,http://yago-knowledge.org/resource/wordnet_prison_104005630,prison,a correctional institution where persons are confined while on trial or for punishment
920,http://yago-knowledge.org/resource/wordnet_prison_104005630,prison house,a correctional institution where persons are confined while on trial or for punishment
921,http://yago-knowledge.org/resource/wordnet_alp_109193705,alp,any high mountain
922,http://yago-knowledge.org/resource/wordnet_stream_109448361,watercourse,a natural body of running water flowing on or under the earth
923,http://yago-knowledge.org/resource/wordnet_stream_109448361,stream,a natural body of running water flowing on or under the earth
924,http://yago-knowledge.org/resource/wordnet_home_108559508,home,where you live at a particular time; 'deliver the package to my home'; 'he doesn't have a home to go to'; 'your place or mine?'
925,http://yago-knowledge.org/resource/wordnet_home_108559508,place,where you live at a particular time; 'deliver the package to my home'; 'he doesn't have a home to go to'; 'your place or mine?'
926,http://yago-knowledge.org/resource/wordnet_goldmine_103445217,gold mine,a good source of something that is desired
927,http://yago-knowledge.org/resource/wordnet_goldmine_103445217,goldmine,a good source of something that is desired
928,http://yago-knowledge.org/resource/wordnet_state_108654360,state,the territory occupied by one of the constituent administrative districts of a nation; 'his state is in the deep south'
929,http://yago-knowledge.org/resource/wordnet_state_108654360,province,the territory occupied by one of the constituent administrative districts of a nation; 'his state is in the deep south'
930,http://yago-knowledge.org/resource/wordnet_toilet_104446276,toilet,a room or building equipped with one or more toilets
931,http://yago-knowledge.org/resource/wordnet_toilet_104446276,can,a room or building equipped with one or more toilets
932,http://yago-knowledge.org/resource/wordnet_toilet_104446276,bathroom,a room or building equipped with one or more toilets
933,http://yago-knowledge.org/resource/wordnet_toilet_104446276,lavatory,a room or building equipped with one or more toilets
